datetime	Q_tot	Q_turb	Q_spillsluice
05-11-1984	 9232	 9232	    0
05-12-1984	 7842	 7842	    0
05-13-1984	10610	10610	    0
05-14-1984	14908	14908	    0
05-15-1984	14977	14977	    0
05-16-1984	14954	14954	    0
05-17-1984	10193	10193	    0
05-18-1984	10274	10274	    0
05-19-1984	 7552	 7552	    0
05-20-1984	 5085	 5085	    0
05-21-1984	 7101	 7101	    0
05-22-1984	 7529	 7529	    0
05-23-1984	 6938	 6938	    0
05-24-1984	 7101	 7101	    0
05-25-1984	 6973	 6973	    0
05-26-1984	 6220	 6220	    0
05-27-1984	 4297	 4297	    0
05-28-1984	 4935	 4935	    0
05-29-1984	 5328	 5328	    0
05-30-1984	 5537	 5537	    0
05-31-1984	 5491	 5491	    0
06-01-1984	 5525	 5525	    0
06-02-1984	 5502	 5502	    0
06-03-1984	 5525	 5525	    0
06-04-1984	 6081	 6081	    0
06-05-1984	 8838	 8838	    0
06-06-1984	 8977	 8977	    0
06-07-1984	 7437	 7437	    0
06-08-1984	 5525	 5525	    0
06-09-1984	 2039	 2039	    0
06-10-1984	 2131	 2131	    0
06-11-1984	 6911	 6911	    0
06-12-1984	 6301	 6301	    0
06-13-1984	 6313	 6313	    0
06-14-1984	 6255	 6255	    0
06-15-1984	 6313	 6313	    0
06-16-1984	 3174	 3174	    0
06-17-1984	 2502	 2502	    0
06-18-1984	 5908	 5908	    0
06-19-1984	 6996	 6996	    0
06-20-1984	 7077	 7077	    0
06-21-1984	 6047	 6047	    0
06-22-1984	 7008	 7008	    0
06-23-1984	 3348	 3348	    0
06-24-1984	 2711	 2711	    0
06-25-1984	 7321	 7321	    0
06-26-1984	 7193	 7193	    0
06-27-1984	 7437	 7437	    0
06-28-1984	 7066	 7066	    0
06-29-1984	 6996	 6996	    0
06-30-1984	 2189	 2189	    0
07-01-1984	 1286	 1286	    0
07-02-1984	 6695	 6695	    0
07-03-1984	 6973	 6973	    0
07-04-1984	 4367	 4367	    0
07-05-1984	 6000	 6000	    0
07-06-1984	 6243	 6243	    0
07-07-1984	 3938	 3938	    0
07-08-1984	 3475	 3475	    0
07-09-1984	  104	  104	    0
07-10-1984	 6950	 6950	    0
07-11-1984	 6950	 6950	    0
07-12-1984	 6973	 6973	    0
07-13-1984	 6950	 6950	    0
07-14-1984	 3730	 3730	    0
07-15-1984	 3487	 3487	    0
07-16-1984	 7854	 7854	    0
07-17-1984	 7900	 7900	    0
07-18-1984	    0	    0	    0
07-19-1984	    0	    0	    0
07-20-1984	 1294	 1294	    0
07-21-1984	 3209	 3209	    0
07-22-1984	 1656	 1656	    0
07-23-1984	 7865	 7865	    0
07-24-1984	 7911	 7911	    0
07-25-1984	 5050	 5050	    0
07-26-1984	 4923	 4923	    0
07-27-1984	 5143	 5143	    0
07-28-1984	    0	    0	    0
07-29-1984	    0	    0	    0
07-30-1984	 5305	 5305	    0
07-31-1984	 4425	 4425	    0
08-01-1984	 2572	 2572	    0
08-02-1984	 2595	 2595	    0
08-03-1984	 3568	 3568	    0
08-04-1984	  846	  846	    0
08-05-1984	 1100	 1100	    0
08-06-1984	 4703	 4703	    0
08-07-1984	 4842	 4842	    0
08-08-1984	 5027	 5027	    0
08-09-1984	 7888	 7888	    0
08-10-1984	 6058	 6058	    0
08-11-1984	 2931	 2931	    0
08-12-1984	 2989	 2989	    0
08-13-1984	 8410	 8410	    0
08-14-1984	 8363	 8363	    0
08-15-1984	 8282	 8282	    0
08-16-1984	 8259	 8259	    0
08-17-1984	 8398	 8398	    0
08-18-1984	 2896	 2896	    0
08-19-1984	 3023	 3023	    0
08-20-1984	 8502	 8502	    0
08-21-1984	 8004	 8004	    0
08-22-1984	 7958	 7958	    0
08-23-1984	 7731	 7731	    0
08-24-1984	 8120	 8120	    0
08-25-1984	 7726	 7726	    0
08-26-1984	 7877	 7877	    0
08-27-1984	10078	10078	    0
08-28-1984	10691	10691	    0
08-29-1984	10912	10912	    0
08-30-1984	10761	10761	    0
08-31-1984	10923	10923	    0
09-01-1984	 6765	 6765	    0
09-02-1984	 6742	 6742	    0
09-03-1984	 6834	 6834	    0
09-04-1984	 9892	 9892	    0
09-05-1984	 9128	 9128	    0
09-06-1984	 9510	 9510	    0
09-07-1984	 9637	 9637	    0
09-08-1984	 8050	 8050	    0
09-09-1984	 8271	 8271	    0
09-10-1984	10274	10274	    0
09-11-1984	10541	10541	    0
09-12-1984	10135	10135	    0
09-13-1984	10217	10217	    0
09-14-1984	10576	10576	    0
09-15-1984	 8352	 8352	    0
09-16-1984	 8317	 8317	    0
09-17-1984	11688	11688	    0
09-18-1984	11514	11514	    0
09-19-1984	11618	11618	    0
09-20-1984	12116	12116	    0
09-21-1984	12429	12429	    0
09-22-1984	 9290	 9290	    0
09-23-1984	 5479	 5479	    0
09-24-1984	12302	12302	    0
09-25-1984	12614	12614	    0
09-26-1984	10390	10390	    0
09-27-1984	10483	10483	    0
09-28-1984	 5154	 5154	    0
09-29-1984	 2421	 2421	    0
09-30-1984	 2502	 2502	    0
10-01-1984	 5258	 5258	    0
10-02-1984	 5397	 5397	    0
10-03-1984	 5316	 5316	    0
10-04-1984	 5224	 5224	    0
10-05-1984	 5525	 5525	    0
10-06-1984	 2641	 2641	    0
10-07-1984	 2479	 2479	    0
10-08-1984	 5282	 5282	    0
10-09-1984	 5409	 5409	    0
10-10-1984	 5213	 5213	    0
10-11-1984	 5467	 5467	    0
10-12-1984	 5421	 5421	    0
10-13-1984	 1436	 1436	    0
10-14-1984	 1471	 1471	    0
10-15-1984	 3371	 3371	    0
10-16-1984	 3371	 3371	    0
10-17-1984	 3255	 3255	    0
10-18-1984	 3058	 3058	    0
10-19-1984	 3185	 3185	    0
10-20-1984	 1402	 1402	    0
10-21-1984	 1309	 1309	    0
10-22-1984	 3695	 3695	    0
10-23-1984	 3788	 3788	    0
10-24-1984	 2838	 2838	    0
10-25-1984	 1541	 1541	    0
10-26-1984	 1506	 1506	    0
10-27-1984	 1344	 1344	    0
10-28-1984	 1321	 1321	    0
10-29-1984	 3382	 3382	    0
10-30-1984	 3081	 3081	    0
10-31-1984	 5525	 5525	    0
11-01-1984	 5572	 5572	    0
11-02-1984	 3128	 3128	    0
11-03-1984	 1297	 1297	    0
11-04-1984	 1344	 1344	    0
11-05-1984	 5027	 5027	    0
11-06-1984	 5881	 5881	    0
11-07-1984	 6833	 6833	    0
11-08-1984	10253	10253	    0
11-09-1984	 4698	 4698	    0
11-10-1984	 1323	 1323	    0
11-11-1984	 2650	 2650	    0
11-12-1984	 4150	 4150	    0
11-13-1984	 5336	 5336	    0
11-14-1984	 5107	 5107	    0
11-15-1984	 2303	 2303	    0
11-16-1984	 3380	 3380	    0
11-17-1984	 1355	 1355	    0
11-18-1984	 1541	 1541	    0
11-19-1984	 3472	 3472	    0
11-20-1984	 5637	 5637	    0
11-21-1984	 6614	 6614	    0
11-22-1984	 1517	 1517	    0
11-23-1984	 1656	 1656	    0
11-24-1984	 1460	 1460	    0
11-25-1984	 1425	 1425	    0
11-26-1984	 4297	 4297	    0
11-27-1984	 2803	 2803	    0
11-28-1984	 3035	 3035	    0
11-29-1984	 1900	 1900	    0
11-30-1984	 1436	 1436	    0
12-01-1984	 1367	 1367	    0
12-02-1984	 1483	 1483	    0
12-03-1984	 2977	 2977	    0
12-04-1984	 3394	 3394	    0
12-05-1984	 3243	 3243	    0
12-06-1984	 7518	 7518	    0
12-07-1984	10680	10680	    0
12-08-1984	 1610	 1610	    0
12-09-1984	 1483	 1483	    0
12-10-1984	 8132	 8132	    0
12-11-1984	 8247	 8247	    0
12-12-1984	 8317	 8317	    0
12-13-1984	 8410	 8410	    0
12-14-1984	 8537	 8537	    0
12-15-1984	 3649	 3649	    0
12-16-1984	 1506	 1506	    0
12-17-1984	 2699	 2699	    0
12-18-1984	 2745	 2745	    0
12-19-1984	 2629	 2629	    0
12-20-1984	 2641	 2641	    0
12-21-1984	 2645	 2645	    0
12-22-1984	 1529	 1529	    0
12-23-1984	 1355	 1355	    0
12-24-1984	 1495	 1495	    0
12-25-1984	 1413	 1413	    0
12-26-1984	 4286	 4286	    0
12-27-1984	 4865	 4865	    0
12-28-1984	 4911	 4911	    0
12-29-1984	 1793	 1793	    0
12-30-1984	 1448	 1448	    0
12-31-1984	 1332	 1332	    0
01-01-1985	 1367	 1367	    0
01-02-1985	 3672	 3672	    0
01-03-1985	 4274	 4274	    0
01-04-1985	 8456	 8456	    0
01-05-1985	 4807	 4807	    0
01-06-1985	 4668	 4668	    0
01-07-1985	 4796	 4796	    0
01-08-1985	 5270	 5270	    0
01-09-1985	 5328	 5328	    0
01-10-1985	 5247	 5247	    0
01-11-1985	 5456	 5456	    0
01-12-1985	 5352	 5352	    0
01-13-1985	 2433	 2433	    0
01-14-1985	 8745	 8745	    0
01-15-1985	11861	11861	    0
01-16-1985	 6151	 6151	    0
01-17-1985	 3151	 3151	    0
01-18-1985	 3116	 3116	    0
01-19-1985	 2572	 2572	    0
01-20-1985	 7205	 7205	    0
01-21-1985	12788	12788	    0
01-22-1985	 6498	 6498	    0
01-23-1985	 3834	 3834	    0
01-24-1985	 3799	 3799	    0
01-25-1985	 3915	 3915	    0
01-26-1985	 2757	 2757	    0
01-27-1985	 2537	 2537	    0
01-28-1985	 3382	 3382	    0
01-29-1985	 3324	 3324	    0
01-30-1985	 2097	 2097	    0
01-31-1985	 1819	 1819	    0
02-01-1985	  197	  197	    0
02-02-1985	    0	    0	    0
02-03-1985	    0	    0	    0
02-04-1985	    0	    0	    0
02-05-1985	 1216	 1216	    0
02-06-1985	    0	    0	    0
02-07-1985	 1182	 1182	    0
02-08-1985	 4355	 4355	    0
02-09-1985	 2537	 2537	    0
02-10-1985	    0	    0	    0
02-11-1985	 2514	 2514	    0
02-12-1985	 2525	 2525	    0
02-13-1985	 2467	 2467	    0
02-14-1985	 2583	 2583	    0
02-15-1985	 2525	 2525	    0
02-16-1985	 2444	 2444	    0
02-17-1985	 2433	 2433	    0
02-18-1985	 2641	 2641	    0
02-19-1985	 2398	 2398	    0
02-20-1985	 2386	 2386	    0
02-21-1985	 2479	 2479	    0
02-22-1985	 1066	 1066	    0
02-23-1985	 1066	 1066	    0
02-24-1985	    0	    0	    0
02-25-1985	 2815	 2815	    0
02-26-1985	 2595	 2595	    0
02-27-1985	 2699	 2699	    0
02-28-1985	 2711	 2711	    0
03-01-1985	 6151	 6151	    0
03-02-1985	 1274	 1274	    0
03-03-1985	 1344	 1344	    0
03-04-1985	 2537	 2537	    0
03-05-1985	 4031	 4031	    0
03-06-1985	 5247	 5247	    0
03-07-1985	 4691	 4691	    0
03-08-1985	 2757	 2757	    0
03-09-1985	 2722	 2722	    0
03-10-1985	 1355	 1355	    0
03-11-1985	 2896	 2896	    0
03-12-1985	 4367	 4367	    0
03-13-1985	 5745	 5745	    0
03-14-1985	 5572	 5572	    0
03-15-1985	 2676	 2676	    0
03-16-1985	    0	    0	    0
03-17-1985	    0	    0	    0
03-18-1985	 2768	 2768	    0
03-19-1985	 2745	 2745	    0
03-20-1985	 2560	 2560	    0
03-21-1985	 2977	 2977	    0
03-22-1985	 2710	 2710	    0
03-23-1985	    0	    0	    0
03-24-1985	    0	    0	    0
03-25-1985	 1853	 1853	    0
03-26-1985	 1865	 1865	    0
03-27-1985	 3973	 3973	    0
03-28-1985	 4263	 4263	    0
03-29-1985	 1633	 1633	    0
03-30-1985	    0	    0	    0
03-31-1985	    0	    0	    0
04-01-1985	 1216	 1216	    0
04-02-1985	    0	    0	    0
04-03-1985	    0	    0	    0
04-04-1985	 1587	 1587	    0
04-05-1985	    0	    0	    0
04-06-1985	    0	    0	    0
04-07-1985	    0	    0	    0
04-08-1985	 2131	 2131	    0
04-09-1985	  487	  487	    0
04-10-1985	  776	  776	    0
04-11-1985	 2247	 2247	    0
04-12-1985	    0	    0	    0
04-13-1985	    0	    0	    0
04-14-1985	    0	    0	    0
04-15-1985	    0	    0	    0
04-16-1985	 1842	 1842	    0
04-17-1985	    0	    0	    0
04-18-1985	    0	    0	    0
04-19-1985	    0	    0	    0
04-20-1985	    0	    0	    0
04-21-1985	    0	    0	    0
04-22-1985	 4726	 4726	    0
04-23-1985	 3116	 3116	    0
04-24-1985	    0	    0	    0
04-25-1985	    0	    0	    0
04-26-1985	    0	    0	    0
04-27-1985	    0	    0	    0
04-28-1985	    0	    0	    0
04-29-1985	    0	    0	    0
04-30-1985	    0	    0	    0
05-01-1985	 1900	 1900	    0
05-02-1985	    0	    0	    0
05-03-1985	   23	   23	    0
05-04-1985	 1899	 1899	    0
05-05-1985	    0	    0	    0
05-06-1985	 5063	 5063	    0
05-07-1985	    0	    0	    0
05-08-1985	    0	    0	    0
05-09-1985	    0	    0	    0
05-10-1985	 1483	 1483	    0
05-11-1985	    0	    0	    0
05-12-1985	    0	    0	    0
05-13-1985	    0	    0	    0
05-14-1985	 1297	 1297	    0
05-15-1985	    0	    0	    0
05-16-1985	 1089	 1089	    0
05-17-1985	 1078	 1078	    0
05-18-1985	    0	    0	    0
05-19-1985	    0	    0	    0
05-20-1985	 1587	 1587	    0
05-21-1985	 3093	 3093	    0
05-22-1985	 3579	 3579	    0
05-23-1985	  649	  649	    0
05-24-1985	 1622	 1622	    0
05-25-1985	    0	    0	    0
05-26-1985	    0	    0	    0
05-27-1985	    0	    0	    0
05-28-1985	 5780	 5780	    0
05-29-1985	    0	    0	    0
05-30-1985	 3521	 3521	    0
05-31-1985	 3220	 3220	    0
06-01-1985	    0	    0	    0
06-02-1985	 3371	 3371	    0
06-03-1985	 6603	 6603	    0
06-04-1985	 4807	 4807	    0
06-05-1985	 5687	 5687	    0
06-06-1985	 5803	 5803	    0
06-07-1985	 1656	 1656	    0
06-08-1985	    0	    0	    0
06-09-1985	    0	    0	    0
06-10-1985	 4425	 4425	    0
06-11-1985	 1761	 1761	    0
06-12-1985	 2873	 2873	    0
06-13-1985	    0	    0	    0
06-14-1985	 1633	 1633	    0
06-15-1985	    0	    0	    0
06-16-1985	 1934	 1934	    0
06-17-1985	 2305	 2305	    0
06-18-1985	    0	    0	    0
06-19-1985	    0	    0	    0
06-20-1985	  880	  880	    0
06-21-1985	 5333	 5333	    0
06-22-1985	    0	    0	    0
06-23-1985	    0	    0	    0
06-24-1985	 6950	 6950	    0
06-25-1985	 8896	 8896	    0
06-26-1985	 5838	 5838	    0
06-27-1985	 3510	 3510	    0
06-28-1985	  788	  788	    0
06-29-1985	 1077	 1077	    0
06-30-1985	    0	    0	    0
07-01-1985	 3626	 3626	    0
07-02-1985	 1784	 1784	    0
07-03-1985	 3730	 3730	    0
07-04-1985	 1564	 1564	    0
07-05-1985	 2479	 2479	    0
07-06-1985	 1471	 1471	    0
07-07-1985	    0	    0	    0
07-08-1985	 3730	 3730	    0
07-09-1985	 3892	 3892	    0
07-10-1985	 4205	 4205	    0
07-11-1985	 3776	 3776	    0
07-12-1985	 6962	 6962	    0
07-13-1985	 1541	 1541	    0
07-14-1985	    0	    0	    0
07-15-1985	 6151	 6151	    0
07-16-1985	 1599	 1599	    0
07-17-1985	    0	    0	    0
07-18-1985	 1784	 1784	    0
07-19-1985	 7529	 7529	    0
07-20-1985	 4170	 4170	    0
07-21-1985	 3151	 3151	    0
07-22-1985	 8282	 8282	    0
07-23-1985	 7935	 7935	    0
07-24-1985	 5224	 5224	    0
07-25-1985	 3776	 3776	    0
07-26-1985	 4101	 4101	    0
07-27-1985	 1761	 1761	    0
07-28-1985	    0	    0	    0
07-29-1985	 5861	 5861	    0
07-30-1985	 5653	 5653	    0
07-31-1985	 5954	 5954	    0
08-01-1985	 7564	 7564	    0
08-02-1985	 5977	 5977	    0
08-03-1985	 1633	 1633	    0
08-04-1985	 1738	 1738	    0
08-05-1985	 6811	 6811	    0
08-06-1985	 7251	 7251	    0
08-07-1985	 6857	 6857	    0
08-08-1985	 6950	 6950	    0
08-09-1985	 7089	 7089	    0
08-10-1985	 4413	 4413	    0
08-11-1985	 4425	 4425	    0
08-12-1985	 6128	 6128	    0
08-13-1985	 8255	 8255	    0
08-14-1985	 8108	 8108	    0
08-15-1985	 5166	 5166	    0
08-16-1985	 4969	 4969	    0
08-17-1985	    0	    0	    0
08-18-1985	    0	    0	    0
08-19-1985	 4726	 4726	    0
08-20-1985	 4483	 4483	    0
08-21-1985	 4622	 4622	    0
08-22-1985	 4610	 4610	    0
08-23-1985	 4575	 4575	    0
08-24-1985	    0	    0	    0
08-25-1985	    0	    0	    0
08-26-1985	 5676	 5676	    0
08-27-1985	    0	    0	    0
08-28-1985	 3545	 3545	    0
08-29-1985	 3637	 3637	    0
08-30-1985	 6728	 6728	    0
08-31-1985	    0	    0	    0
09-01-1985	    0	    0	    0
09-02-1985	    0	    0	    0
09-03-1985	 5270	 5270	    0
09-04-1985	 5270	 5270	    0
09-05-1985	 5201	 5201	    0
09-06-1985	 6186	 6186	    0
09-07-1985	 2363	 2363	    0
09-08-1985	 3707	 3707	    0
09-09-1985	 6186	 6186	    0
09-10-1985	 6301	 6301	    0
09-11-1985	 6209	 6209	    0
09-12-1985	 6052	 6052	    0
09-13-1985	 3781	 3781	    0
09-14-1985	 1738	 1738	    0
09-15-1985	    0	    0	    0
09-16-1985	 3846	 3846	    0
09-17-1985	 6799	 6799	    0
09-18-1985	 7031	 7031	    0
09-19-1985	 6834	 6834	    0
09-20-1985	 6904	 6904	    0
09-21-1985	 2178	 2178	    0
09-22-1985	    0	    0	    0
09-23-1985	 2792	 2792	    0
09-24-1985	 2896	 2896	    0
09-25-1985	 2525	 2525	    0
09-26-1985	 6220	 6220	    0
09-27-1985	 5884	 5884	    0
09-28-1985	 2317	 2317	    0
09-29-1985	    0	    0	    0
09-30-1985	 5861	 5861	    0
10-01-1985	 7020	 7020	    0
10-02-1985	 3093	 3093	    0
10-03-1985	 3023	 3023	    0
10-04-1985	 2826	 2826	    0
10-05-1985	 2375	 2375	    0
10-06-1985	    0	    0	    0
10-07-1985	 7008	 7008	    0
10-08-1985	 1993	 1993	    0
10-09-1985	 3753	 3753	    0
10-10-1985	 2745	 2745	    0
10-11-1985	 2375	 2375	    0
10-12-1985	 1772	 1772	    0
10-13-1985	    0	    0	    0
10-14-1985	 2826	 2826	    0
10-15-1985	 2780	 2780	    0
10-16-1985	 7599	 7599	    0
10-17-1985	 2525	 2525	    0
10-18-1985	 4784	 4784	    0
10-19-1985	 1738	 1738	    0
10-20-1985	    0	    0	    0
10-21-1985	 5317	 5317	    0
10-22-1985	 1911	 1911	    0
10-23-1985	 2236	 2236	    0
10-24-1985	 2166	 2166	    0
10-25-1985	    0	    0	    0
10-26-1985	    0	    0	    0
10-27-1985	    0	    0	    0
10-28-1985	 2166	 2166	    0
10-29-1985	 2016	 2016	    0
10-30-1985	  649	  649	    0
10-31-1985	  741	  741	    0
11-01-1985	  602	  602	    0
11-02-1985	    0	    0	    0
11-03-1985	    0	    0	    0
11-04-1985	  602	  602	    0
11-05-1985	  834	  834	    0
11-06-1985	  695	  695	    0
11-07-1985	 1448	 1448	    0
11-08-1985	 1367	 1367	    0
11-09-1985	  602	  602	    0
11-10-1985	  614	  614	    0
11-11-1985	 4761	 4761	    0
11-12-1985	 5062	 5062	    0
11-13-1985	 4796	 4796	    0
11-14-1985	 4865	 4865	    0
11-15-1985	 2039	 2039	    0
11-16-1985	 1321	 1321	    0
11-17-1985	 1448	 1448	    0
11-18-1985	 3904	 3904	    0
11-19-1985	 4043	 4043	    0
11-20-1985	 3904	 3904	    0
11-21-1985	 3799	 3799	    0
11-22-1985	 3730	 3730	    0
11-23-1985	 1494	 1494	    0
11-24-1985	 1378	 1378	    0
11-25-1985	 4043	 4043	    0
11-26-1985	 2583	 2583	    0
11-27-1985	 1378	 1378	    0
11-28-1985	 1425	 1425	    0
11-29-1985	 1274	 1274	    0
11-30-1985	    0	    0	    0
12-01-1985	    0	    0	    0
12-02-1985	 6695	 6695	    0
12-03-1985	 9394	 9394	    0
12-04-1985	 9556	 9556	    0
12-05-1985	 6047	 6047	    0
12-06-1985	 5189	 5189	    0
12-07-1985	 2143	 2143	    0
12-08-1985	 2039	 2039	    0
12-09-1985	10483	10483	    0
12-10-1985	10390	10390	    0
12-11-1985	10413	10413	    0
12-12-1985	10715	10715	    0
12-13-1985	 5421	 5421	    0
12-14-1985	10900	10900	    0
12-15-1985	10865	10865	    0
12-16-1985	10726	10726	    0
12-17-1985	 9742	 9742	    0
12-18-1985	11039	11039	    0
12-19-1985	11525	11525	    0
12-20-1985	10529	10529	    0
12-21-1985	 6707	 6707	    0
12-22-1985	 6823	 6823	    0
12-23-1985	 3023	 3023	    0
12-24-1985	 4668	 4668	    0
12-25-1985	11074	11074	    0
12-26-1985	11468	11468	    0
12-27-1985	 4784	 4784	    0
12-28-1985	 5039	 5039	    0
12-29-1985	 4668	 4668	    0
12-30-1985	 4772	 4772	    0
12-31-1985	 4738	 4738	    0
01-01-1986	 4877	 4877	    0
01-02-1986	 5236	 5236	    0
01-03-1986	 1888	 1888	    0
01-04-1986	 2989	 2989	    0
01-05-1986	 2815	 2815	    0
01-06-1986	 6394	 6394	    0
01-07-1986	 6047	 6047	    0
01-08-1986	 7228	 7228	    0
01-09-1986	 7471	 7471	    0
01-10-1986	 1981	 1981	    0
01-11-1986	 1552	 1552	    0
01-12-1986	 1610	 1610	    0
01-13-1986	 4969	 4969	    0
01-14-1986	 5352	 5352	    0
01-15-1986	 3128	 3128	    0
01-16-1986	 2653	 2653	    0
01-17-1986	 1564	 1564	    0
01-18-1986	 1147	 1147	    0
01-19-1986	 1216	 1216	    0
01-20-1986	 4043	 4043	    0
01-21-1986	 4008	 4008	    0
01-22-1986	 3776	 3776	    0
01-23-1986	 4031	 4031	    0
01-24-1986	 4077	 4077	    0
01-25-1986	  626	  626	    0
01-26-1986	  591	  591	    0
01-27-1986	 8491	 8491	    0
01-28-1986	12823	12823	    0
01-29-1986	 5166	 5166	    0
01-30-1986	 3290	 3290	    0
01-31-1986	  498	  498	    0
02-01-1986	  463	  463	    0
02-02-1986	  463	  463	    0
02-03-1986	  382	  382	    0
02-04-1986	  463	  463	    0
02-05-1986	  498	  498	    0
02-06-1986	 5328	 5328	    0
02-07-1986	 3139	 3139	    0
02-08-1986	  463	  463	    0
02-09-1986	  487	  487	    0
02-10-1986	 3209	 3209	    0
02-11-1986	 7552	 7552	    0
02-12-1986	 9510	 9510	    0
02-13-1986	 8583	 8583	    0
02-14-1986	 5131	 5131	    0
02-15-1986	 2687	 2687	    0
02-16-1986	 1575	 1575	    0
02-17-1986	 1089	 1089	    0
02-18-1986	    0	    0	    0
02-19-1986	    0	    0	    0
02-20-1986	    0	    0	    0
02-21-1986	 1286	 1286	    0
02-22-1986	    0	    0	    0
02-23-1986	    0	    0	    0
02-24-1986	 1089	 1089	    0
02-25-1986	 1714	 1714	    0
02-26-1986	    0	    0	    0
02-27-1986	    0	    0	    0
02-28-1986	 1633	 1633	    0
03-01-1986	 3026	 3026	    0
03-02-1986	 1378	 1378	    0
03-03-1986	 1483	 1483	    0
03-04-1986	 8410	 8410	    0
03-05-1986	 9857	 9857	    0
03-06-1986	 9730	 9730	    0
03-07-1986	 8027	 8027	    0
03-08-1986	 1448	 1448	    0
03-09-1986	 1309	 1309	    0
03-10-1986	 5514	 5514	    0
03-11-1986	 5062	 5062	    0
03-12-1986	 4992	 4992	    0
03-13-1986	 1332	 1332	    0
03-14-1986	 1460	 1460	    0
03-15-1986	    0	    0	    0
03-16-1986	    0	    0	    0
03-17-1986	    0	    0	    0
03-18-1986	 2224	 2224	    0
03-19-1986	 1402	 1402	    0
03-20-1986	 5977	 5977	    0
03-21-1986	 5838	 5838	    0
03-22-1986	 5657	 5657	    0
03-23-1986	    0	    0	    0
03-24-1986	 2548	 2548	    0
03-25-1986	    0	    0	    0
03-26-1986	    0	    0	    0
03-27-1986	  996	  996	    0
03-28-1986	    0	    0	    0
03-29-1986	    0	    0	    0
03-30-1986	    0	    0	    0
03-31-1986	 1436	 1436	    0
04-01-1986	    0	    0	    0
04-02-1986	 1645	 1645	    0
04-03-1986	 1309	 1309	    0
04-04-1986	    0	    0	    0
04-05-1986	    0	    0	    0
04-06-1986	    0	    0	    0
04-07-1986	 1355	 1355	    0
04-08-1986	    0	    0	    0
04-09-1986	  220	  220	    0
04-10-1986	 1367	 1367	    0
04-11-1986	    0	    0	    0
04-12-1986	    0	    0	    0
04-13-1986	    0	    0	    0
04-14-1986	 1158	 1158	    0
04-15-1986	    0	    0	    0
04-16-1986	 1193	 1193	    0
04-17-1986	  266	  266	    0
04-18-1986	    0	    0	    0
04-19-1986	 1367	 1367	    0
04-20-1986	    0	    0	    0
04-21-1986	    0	    0	    0
04-22-1986	  834	  834	    0
04-23-1986	    0	    0	    0
04-24-1986	    0	    0	    0
04-25-1986	 1170	 1170	    0
04-26-1986	    0	    0	    0
04-27-1986	    0	    0	    0
04-28-1986	 1286	 1286	    0
04-29-1986	    0	    0	    0
04-30-1986	    0	    0	    0
05-01-1986	 1309	 1309	    0
05-02-1986	  382	  382	    0
05-03-1986	    0	    0	    0
05-04-1986	    0	    0	    0
05-05-1986	 1228	 1228	    0
05-06-1986	   58	   58	    0
05-07-1986	  197	  197	    0
05-08-1986	  799	  799	    0
05-09-1986	  985	  985	    0
05-10-1986	  892	  892	    0
05-11-1986	  915	  915	    0
05-12-1986	  985	  985	    0
05-13-1986	  892	  892	    0
05-14-1986	  869	  869	    0
05-15-1986	  938	  938	    0
05-16-1986	  811	  811	    0
05-17-1986	  869	  869	    0
05-18-1986	  915	  915	    0
05-19-1986	  892	  892	    0
05-20-1986	  927	  927	    0
05-21-1986	  904	  904	    0
05-22-1986	  961	  961	    0
05-23-1986	  811	  811	    0
05-24-1986	  869	  869	    0
05-25-1986	  857	  857	    0
05-26-1986	 1483	 1483	    0
05-27-1986	 1483	 1483	    0
05-28-1986	 1228	 1228	    0
05-29-1986	 2826	 2826	    0
05-30-1986	  730	  730	    0
05-31-1986	    0	    0	    0
06-01-1986	    0	    0	    0
